project_id,ministry,sector,state,region,implementing_agency,project_type,original_cost_cr,planned_duration_months,project_age_months,duration_elapsed_ratio,cumulative_expenditure_cr,physical_progress_pct,interim_financial_progress_pct,progress_decoupling_gap,milestone_count,milestones_completed,milestones_delayed,milestones_at_risk,milestone_delay_rate,primary_bottleneck,target_schedule_delay_months,target_cost_overrun_pct,target_risk_class
PRJ-SYN-006234,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Corridor Modernization,472.81,63,88,1.0,577.98,100.0,122.24,-2.37,10,10,10,0,1.0,LAND_ACQUISITION,18,25.21,HIGH
PRJ-SYN-006235,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,457.01,43,50,0.9251,497.83,90.56,108.93,-0.22,10,8,9,0,0.9,ENVIRONMENTAL_CLEARANCE,11,20.58,MODERATE
PRJ-SYN-006236,Ministry of Road Transport & Highways,Roads & Highways,Assam,Northeast,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,300.88,46,54,0.8057,294.7,83.03,97.95,-6.8,10,7,8,0,0.8,ENVIRONMENTAL_CLEARANCE,21,28.49,HIGH
PRJ-SYN-006237,Ministry of Road Transport & Highways,Roads & Highways,West Bengal,East,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,346.22,40,65,1.0,340.52,100.0,98.35,-1.65,10,10,0,0,0.0,NONE,0,0.0,LOW
PRJ-SYN-006238,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Corridor Modernization,209.18,53,68,0.9995,217.1,90.37,103.79,-2.3,10,8,9,0,0.9,CONTRACTOR,15,17.85,MODERATE
PRJ-SYN-006239,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Corridor Modernization,439.25,49,99,1.0,439.65,100.0,100.09,-1.45,10,10,7,0,0.7,NONE,3,1.56,LOW
PRJ-SYN-006240,Ministry of Railways,Railways,Maharashtra,West,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,1312.62,50,62,0.9681,1261.9,91.91,96.14,-7.96,10,8,9,0,0.9,NONE,14,14.52,MODERATE
PRJ-SYN-006241,Ministry of Railways,Railways,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,1519.66,37,30,0.6972,1132.37,78.62,74.51,-9.1,10,7,6,1,0.6,NONE,6,7.19,LOW
PRJ-SYN-006242,Ministry of Housing & Urban Affairs,Urban Transit,Uttar Pradesh,North,Metro Rail Infrastructure SPV,Capacity Augmentation / 6-Laning,2069.62,66,54,0.5802,1886.37,63.28,91.15,7.17,10,6,7,0,0.7,LAND_ACQUISITION,27,29.38,CRITICAL
PRJ-SYN-006243,Ministry of Jal Shakti,Water Resources,West Bengal,East,National Water Development Agency,Strategic Interconnection,341.91,66,89,1.0,382.16,100.0,111.77,-2.84,10,10,10,0,1.0,PROCUREMENT,16,15.04,MODERATE
PRJ-SYN-006244,Ministry of Jal Shakti,Water Resources,Rajasthan,North,National Water Development Agency,Corridor Modernization,2698.15,48,97,1.0,2967.55,100.0,109.98,-1.11,10,10,9,0,0.9,NONE,11,11.22,MODERATE
PRJ-SYN-006245,Ministry of Power,Power,Chhattisgarh,Central,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,1792.9,53,87,1.0,2010.43,100.0,112.13,-2.32,10,10,10,0,1.0,NONE,16,14.8,MODERATE
PRJ-SYN-006246,Ministry of Railways,Railways,Rajasthan,North,Railway Infrastructure Board / DFCCIL,Corridor Modernization,2717.39,56,36,0.5134,1629.65,55.0,59.97,-3.4,10,5,6,0,0.6,PROCUREMENT,14,16.22,MODERATE
PRJ-SYN-006247,Ministry of Power,Power,Gujarat,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,1187.31,25,88,1.0,1563.94,100.0,131.72,-1.89,10,10,9,0,0.9,CONTRACTOR,15,34.26,HIGH
PRJ-SYN-006248,Ministry of Road Transport & Highways,Roads & Highways,Telangana,South,National Highways Authority of India (NHAI),Corridor Modernization,1205.98,31,59,1.0,1393.41,100.0,115.54,-1.86,10,10,9,0,0.9,LAND_ACQUISITION,8,17.73,MODERATE
PRJ-SYN-006249,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,407.99,72,57,0.6193,363.57,68.15,89.11,5.12,10,6,7,0,0.7,LAND_ACQUISITION,20,21.62,HIGH
PRJ-SYN-006250,Ministry of Railways,Railways,Karnataka,South,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,277.75,46,64,1.0,308.97,100.0,111.24,-1.79,10,10,10,0,1.0,NONE,12,13.27,MODERATE
PRJ-SYN-006251,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,Central,National Highways Authority of India (NHAI),Strategic Interconnection,297.28,49,97,1.0,323.24,100.0,108.73,-0.64,10,10,10,0,1.0,NONE,12,9.43,MODERATE
PRJ-SYN-006252,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Greenfield Construction,343.1,69,93,1.0,406.99,100.0,118.62,-0.45,10,10,10,0,1.0,CONTRACTOR,16,19.16,MODERATE
PRJ-SYN-006253,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,703.92,25,88,1.0,733.86,100.0,104.25,-1.17,10,10,5,0,0.5,UTILITY_SHIFTING,2,5.49,LOW
PRJ-SYN-006254,Ministry of Road Transport & Highways,Roads & Highways,Bihar,East,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,963.61,46,35,0.6474,859.18,75.25,89.16,7.06,10,7,7,0,0.7,NONE,8,8.32,LOW
PRJ-SYN-006255,Ministry of Railways,Railways,Karnataka,South,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,1287.44,43,74,1.0,1251.8,100.0,97.23,-2.77,10,10,0,0,0.0,NONE,0,0.0,LOW
PRJ-SYN-006256,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Greenfield Construction,2561.34,68,42,0.5826,2022.37,71.1,78.96,6.25,10,6,3,1,0.3,NONE,4,2.08,LOW
PRJ-SYN-006257,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,3295.43,44,87,1.0,4101.72,100.0,124.47,-0.01,10,10,10,0,1.0,LAND_ACQUISITION,17,24.48,HIGH
PRJ-SYN-006258,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,West,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,2852.51,28,39,1.0,3276.22,100.0,114.85,-2.03,10,10,9,0,0.9,PROCUREMENT,7,17.23,MODERATE
PRJ-SYN-006259,Ministry of Jal Shakti,Water Resources,Rajasthan,North,National Water Development Agency,Strategic Interconnection,2562.92,64,29,0.353,1285.47,33.85,50.16,8.01,10,3,4,0,0.4,FOREST_CLEARANCE,18,19.81,MODERATE
PRJ-SYN-006260,Ministry of Civil Aviation,Civil Aviation,Tamil Nadu,South,Airports Authority of India (AAI),Corridor Modernization,728.8,55,48,0.8134,653.91,90.37,89.72,-5.06,10,8,5,1,0.5,NONE,4,5.18,LOW
PRJ-SYN-006261,Ministry of Railways,Railways,Jharkhand,East,Railway Infrastructure Board / DFCCIL,Corridor Modernization,2266.03,58,95,1.0,3035.35,100.0,133.95,-0.67,10,10,10,0,1.0,LAND_ACQUISITION,30,34.85,CRITICAL
PRJ-SYN-006262,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Corridor Modernization,3773.18,49,35,0.6474,2835.94,75.69,75.16,-3.93,10,7,5,1,0.5,NONE,5,4.74,LOW
PRJ-SYN-006263,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,West,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,259.19,42,38,0.8823,243.43,92.49,93.92,-0.76,10,8,0,0,0.0,NONE,1,2.39,LOW
PRJ-SYN-006264,Ministry of Jal Shakti,Water Resources,Bihar,East,National Water Development Agency,Rehabilitation & Upgradation,1650.16,45,63,1.0,1926.31,100.0,116.73,-0.54,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,12,17.37,MODERATE
PRJ-SYN-006265,Ministry of Road Transport & Highways,Roads & Highways,Assam,Northeast,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,4270.74,25,58,1.0,5439.29,100.0,127.36,-1.49,10,10,9,0,0.9,LEGAL_DISPUTE,10,29.29,MODERATE
PRJ-SYN-006266,Ministry of Railways,Railways,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Greenfield Construction,1782.66,58,42,0.5826,1398.38,64.15,78.44,5.01,10,6,7,0,0.7,UTILITY_SHIFTING,14,13.42,MODERATE
PRJ-SYN-006267,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,1987.82,39,74,1.0,2062.57,100.0,103.76,-0.33,10,10,8,0,0.8,NONE,6,4.1,LOW
PRJ-SYN-006268,Ministry of Road Transport & Highways,Roads & Highways,Assam,Northeast,National Highways Authority of India (NHAI),Greenfield Construction,1335.98,52,30,0.5758,775.58,70.87,58.05,-12.82,10,6,0,0,0.0,NONE,0,0.0,LOW
PRJ-SYN-006269,Ministry of Railways,Railways,Odisha,East,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,244.91,43,43,0.8587,229.51,90.46,93.71,-3.97,10,8,8,0,0.8,NONE,7,8.35,LOW
PRJ-SYN-006270,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,2473.27,24,67,1.0,2422.66,100.0,97.95,-2.32,10,10,0,0,0.0,NONE,0,0.28,LOW
PRJ-SYN-006271,Ministry of Road Transport & Highways,Roads & Highways,Jharkhand,East,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,5356.53,26,82,1.0,6598.16,100.0,123.18,-1.14,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,8,24.6,MODERATE
PRJ-SYN-006272,Ministry of Power,Power,Maharashtra,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,1407.26,35,41,1.0,1373.75,100.0,97.62,-2.59,10,10,0,0,0.0,NONE,1,0.21,LOW
PRJ-SYN-006273,Ministry of Road Transport & Highways,Roads & Highways,Odisha,East,National Highways Authority of India (NHAI),Greenfield Construction,1321.89,65,72,0.9225,1462.31,95.6,110.62,2.4,10,9,10,0,1.0,UTILITY_SHIFTING,13,12.88,MODERATE
PRJ-SYN-006274,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Andhra Pradesh,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,204.74,55,93,1.0,227.75,100.0,111.24,-1.03,10,10,10,0,1.0,NONE,12,12.4,MODERATE
PRJ-SYN-006275,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,West,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,4432.74,70,87,1.0,4729.92,100.0,106.7,-1.66,10,10,9,0,0.9,NONE,9,8.51,LOW
PRJ-SYN-006276,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,153.03,31,35,1.0,161.9,100.0,105.8,-1.12,10,10,6,0,0.6,NONE,2,7.0,LOW
PRJ-SYN-006277,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,566.73,24,83,1.0,702.05,100.0,123.88,-0.45,10,10,10,0,1.0,CONTRACTOR,8,24.44,MODERATE
PRJ-SYN-006278,Ministry of Coal,Coal Infrastructure,Maharashtra,West,Coal Infrastructure PSU,Rehabilitation & Upgradation,1144.64,42,66,1.0,1236.99,100.0,108.07,-0.56,10,10,9,0,0.9,NONE,5,8.68,LOW
PRJ-SYN-006279,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,7039.88,71,46,0.5605,4334.95,68.43,61.58,-9.22,10,6,7,0,0.7,NONE,11,3.99,LOW
PRJ-SYN-006280,Ministry of Housing & Urban Affairs,Urban Transit,Telangana,South,Metro Rail Infrastructure SPV,Strategic Interconnection,488.46,72,81,1.0,492.14,100.0,100.75,-2.48,10,10,7,0,0.7,NONE,4,3.32,LOW
PRJ-SYN-006281,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,279.53,36,35,0.7762,278.34,86.64,99.57,-2.23,10,8,8,0,0.8,CONTRACTOR,9,17.97,MODERATE
PRJ-SYN-006282,Ministry of Power,Power,Maharashtra,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,1693.84,44,61,1.0,1984.26,100.0,117.15,-2.46,10,10,10,0,1.0,FOREST_CLEARANCE,13,20.1,MODERATE
PRJ-SYN-006283,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,172.84,43,82,1.0,201.3,100.0,116.47,-2.99,10,10,9,0,0.9,INTERDEPARTMENTAL_DEPENDENCY,13,20.06,MODERATE
PRJ-SYN-006284,Ministry of Housing & Urban Affairs,Urban Transit,Tamil Nadu,South,Metro Rail Infrastructure SPV,Corridor Modernization,3760.07,56,52,0.8252,3525.1,90.07,93.75,0.64,10,8,7,0,0.7,NONE,7,3.35,LOW
PRJ-SYN-006285,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Assam,Northeast,Gas & Oil Infrastructure Authority (GAIL/IOCL),Greenfield Construction,686.89,62,96,1.0,689.96,100.0,100.45,-1.19,10,10,7,0,0.7,NONE,3,1.66,LOW
PRJ-SYN-006286,Ministry of Housing & Urban Affairs,Urban Transit,Maharashtra,West,Metro Rail Infrastructure SPV,Rehabilitation & Upgradation,156.89,29,81,1.0,210.74,100.0,134.32,-2.32,10,10,10,0,1.0,LAND_ACQUISITION,18,37.51,CRITICAL
PRJ-SYN-006287,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,North,National Highways Authority of India (NHAI),Strategic Interconnection,304.78,50,35,0.5379,254.71,58.74,83.57,8.41,10,5,6,0,0.6,FOREST_CLEARANCE,15,24.46,MODERATE
PRJ-SYN-006288,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Strategic Interconnection,2104.43,32,83,1.0,2686.6,100.0,127.66,-1.51,10,10,10,0,1.0,FOREST_CLEARANCE,13,29.62,MODERATE
PRJ-SYN-006289,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,937.91,67,94,1.0,1066.41,100.0,113.7,-2.65,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,14,16.79,MODERATE
PRJ-SYN-006290,Ministry of Power,Power,West Bengal,East,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,865.74,40,64,1.0,989.89,100.0,114.34,-1.58,10,10,9,0,0.9,PROCUREMENT,10,16.18,MODERATE
PRJ-SYN-006291,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,1471.9,34,75,1.0,1603.42,100.0,108.94,-1.26,10,10,8,0,0.8,NONE,7,10.32,LOW
PRJ-SYN-006292,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Strategic Interconnection,2562.75,62,29,0.3665,1151.36,38.43,44.93,2.27,10,3,4,0,0.4,NONE,17,10.39,LOW
PRJ-SYN-006293,Ministry of Railways,Railways,Gujarat,West,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,858.77,59,45,0.5914,680.59,64.71,79.25,-0.58,10,6,7,0,0.7,LEGAL_DISPUTE,17,23.58,MODERATE
PRJ-SYN-006294,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,West,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,806.09,64,63,0.9841,777.8,99.0,96.49,-3.45,10,9,0,0,0.0,NONE,0,0.98,LOW
PRJ-SYN-006295,Ministry of Railways,Railways,Bihar,East,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,264.33,68,59,0.7558,249.88,85.02,94.53,2.93,10,8,8,0,0.8,NONE,10,7.48,LOW
PRJ-SYN-006296,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Corridor Modernization,1521.97,24,48,1.0,1761.13,100.0,115.71,-1.34,10,10,10,0,1.0,NONE,9,17.28,MODERATE
PRJ-SYN-006297,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Corridor Modernization,2490.8,39,28,0.6212,2045.38,71.85,82.12,1.8,10,6,5,1,0.5,NONE,6,11.5,LOW
PRJ-SYN-006298,Ministry of Railways,Railways,Rajasthan,North,Railway Infrastructure Board / DFCCIL,Greenfield Construction,2845.67,25,68,1.0,3313.75,100.0,116.45,-0.38,10,10,9,0,0.9,PROCUREMENT,8,16.89,LOW
PRJ-SYN-006299,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,North,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,177.38,27,45,1.0,208.09,100.0,117.31,-1.45,10,10,7,0,0.7,FOREST_CLEARANCE,4,19.04,LOW
PRJ-SYN-006300,Ministry of Power,Power,Andhra Pradesh,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Corridor Modernization,416.89,33,39,0.7351,515.55,77.67,123.67,11.08,10,7,8,0,0.8,LAND_ACQUISITION,20,39.34,CRITICAL
PRJ-SYN-006301,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Greenfield Construction,259.23,70,77,0.9622,271.27,92.9,104.64,5.1,10,8,8,0,0.8,NONE,10,6.78,LOW
PRJ-SYN-006302,Ministry of Power,Power,Maharashtra,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Corridor Modernization,1812.55,72,69,0.7835,1703.1,85.7,93.96,-1.22,10,8,9,0,0.9,NONE,16,11.22,MODERATE
PRJ-SYN-006303,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1644.71,43,58,1.0,1743.37,100.0,106.0,-1.79,10,10,9,0,0.9,NONE,7,7.93,LOW
PRJ-SYN-006304,Ministry of Coal,Coal Infrastructure,Uttar Pradesh,North,Coal Infrastructure PSU,Greenfield Construction,847.35,45,54,0.8992,984.22,89.37,116.15,2.33,10,8,9,0,0.9,FOREST_CLEARANCE,15,26.66,HIGH
PRJ-SYN-006305,Ministry of Jal Shakti,Water Resources,Karnataka,South,National Water Development Agency,Capacity Augmentation / 6-Laning,957.41,39,86,1.0,1162.46,100.0,121.42,-1.92,10,10,9,0,0.9,ENVIRONMENTAL_CLEARANCE,13,23.8,MODERATE
PRJ-SYN-006306,Ministry of Railways,Railways,Bihar,East,Railway Infrastructure Board / DFCCIL,Greenfield Construction,1877.74,54,76,1.0,2060.19,100.0,109.72,-0.53,10,10,10,0,1.0,UTILITY_SHIFTING,8,10.3,LOW
PRJ-SYN-006307,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Madhya Pradesh,Central,Gas & Oil Infrastructure Authority (GAIL/IOCL),Greenfield Construction,330.69,44,29,0.4905,258.29,52.55,78.11,8.79,10,5,5,0,0.5,LEGAL_DISPUTE,15,27.34,HIGH
PRJ-SYN-006308,Ministry of Power,Power,Madhya Pradesh,Central,National Thermal & Hydro Power Corp (NTPC/NHPC),Corridor Modernization,690.04,24,51,1.0,901.15,100.0,130.59,-2.36,10,10,10,0,1.0,LEGAL_DISPUTE,13,33.75,HIGH
PRJ-SYN-006309,Ministry of Power,Power,Maharashtra,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Strategic Interconnection,1909.15,37,75,1.0,2001.44,100.0,104.83,-0.97,10,10,9,0,0.9,NONE,5,5.86,LOW
PRJ-SYN-006310,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,315.66,58,62,0.8599,262.67,88.97,83.21,-17.12,10,8,8,0,0.8,UTILITY_SHIFTING,14,15.82,MODERATE
PRJ-SYN-006311,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,Central,National Highways Authority of India (NHAI),Corridor Modernization,381.19,61,39,0.4477,281.75,44.84,73.91,16.31,10,4,5,0,0.5,DESIGN_CHANGE,26,20.88,HIGH
PRJ-SYN-006312,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Corridor Modernization,791.54,62,96,1.0,1006.67,100.0,127.18,-2.49,10,10,10,0,1.0,LAND_ACQUISITION,23,30.43,HIGH
PRJ-SYN-006313,"Ministry of Ports, Shipping & Waterways",Ports & Shipping,Gujarat,West,Major Ports Authority,Strategic Interconnection,4163.46,72,57,0.5996,3572.83,66.34,85.81,2.97,10,6,7,0,0.7,ENVIRONMENTAL_CLEARANCE,23,23.82,HIGH
PRJ-SYN-006314,Ministry of Road Transport & Highways,Roads & Highways,West Bengal,East,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,486.91,55,33,0.4071,321.45,40.17,66.02,8.64,10,3,4,0,0.4,LAND_ACQUISITION,26,35.26,CRITICAL
PRJ-SYN-006315,Ministry of Power,Power,Karnataka,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,270.87,42,63,1.0,305.51,100.0,112.79,-2.54,10,10,10,0,1.0,NONE,13,15.73,MODERATE
PRJ-SYN-006316,Ministry of Road Transport & Highways,Roads & Highways,Assam,Northeast,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,3071.33,34,73,1.0,3178.36,100.0,103.48,-2.24,10,10,7,0,0.7,NONE,3,5.86,LOW
PRJ-SYN-006317,Ministry of Power,Power,Andhra Pradesh,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Strategic Interconnection,678.49,48,66,0.9848,861.14,95.18,126.92,2.82,10,9,10,0,1.0,LAND_ACQUISITION,19,29.51,HIGH
PRJ-SYN-006318,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Greenfield Construction,2761.78,71,89,1.0,2949.3,100.0,106.79,-0.68,10,10,10,0,1.0,NONE,10,7.52,LOW
PRJ-SYN-006319,Ministry of Railways,Railways,Odisha,East,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,320.44,45,62,1.0,332.98,100.0,103.91,-1.14,10,10,7,0,0.7,NONE,3,5.11,LOW
PRJ-SYN-006320,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Telangana,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,2965.16,54,43,0.5648,2417.04,60.68,81.51,3.24,10,5,6,0,0.6,LAND_ACQUISITION,22,27.52,HIGH
PRJ-SYN-006321,Ministry of Jal Shakti,Water Resources,Maharashtra,West,National Water Development Agency,Capacity Augmentation / 6-Laning,1023.78,57,93,1.0,1269.02,100.0,123.95,-1.29,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,26,25.58,CRITICAL
PRJ-SYN-006322,Ministry of Railways,Railways,Bihar,East,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,1816.85,34,66,1.0,1984.37,100.0,109.22,-0.91,10,10,7,0,0.7,CONTRACTOR,4,10.22,LOW
PRJ-SYN-006323,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,1549.12,57,84,1.0,1661.17,100.0,107.23,-1.77,10,10,8,0,0.8,NONE,6,9.17,LOW
PRJ-SYN-006324,Ministry of Railways,Railways,Maharashtra,West,Railway Infrastructure Board / DFCCIL,Corridor Modernization,1503.09,55,77,0.9622,1898.47,92.39,126.3,4.18,10,8,9,0,0.9,LAND_ACQUISITION,25,30.79,CRITICAL
PRJ-SYN-006325,Ministry of Road Transport & Highways,Roads & Highways,Odisha,East,National Highways Authority of India (NHAI),Corridor Modernization,1935.99,51,68,1.0,1981.45,100.0,102.35,-2.0,10,10,9,0,0.9,NONE,7,4.44,LOW
PRJ-SYN-006326,Ministry of Railways,Railways,Tamil Nadu,South,Railway Infrastructure Board / DFCCIL,Corridor Modernization,1509.34,47,80,1.0,1592.28,100.0,105.5,-0.25,10,10,9,0,0.9,NONE,5,5.76,LOW
PRJ-SYN-006327,Ministry of Power,Power,Uttar Pradesh,North,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,1653.67,59,46,0.5344,1242.19,58.37,75.12,-1.49,10,5,6,0,0.6,ENVIRONMENTAL_CLEARANCE,27,32.07,CRITICAL
