project_id,project_name,ministry,department,sector,sub_sector,state,region,implementing_agency,project_type,project_status,project_stage,original_cost_cr,revised_cost_cr,cost_overrun_cr,cost_growth_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,progress_decoupling_gap,start_date,planned_completion_date,revised_completion_date,planned_duration_months,revised_duration_months,schedule_slippage_months,schedule_revisions_count,milestone_count,milestones_completed,milestones_delayed,milestones_at_risk,milestone_delay_rate,primary_bottleneck,secondary_bottleneck,target_schedule_delay_months,target_cost_overrun_pct,target_risk_class,overall_risk_score,data_source,data_status
PRJ-SYN-005910,Secunderabad-Mahabubnagar Doubling — EPC Package II (Terminal & Marine Berths),Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Greenfield Construction,DELAYED,Execution,330.18,389.88,59.7,18.08,250.86,64.74,64.34,-0.4,2023-01-01,2027-08-01,2028-09-01,55,68,13,2,10,6,7,0,0.7,UTILITY_SHIFTING,NONE,13,18.08,MODERATE,39.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005911,Mandal Dam North Koel Reservoir Project — Contract Package 4B (Elevated Viaduct),Ministry of Jal Shakti,National Water Mission Directorate,Water Resources,Canal Network,Uttar Pradesh,North,National Water Development Agency,Rehabilitation & Upgradation,DELAYED,Execution,358.76,405.79,47.03,13.11,325.3,88.49,80.16,-8.33,2022-07-01,2026-09-01,2027-08-01,50,61,11,2,10,8,8,0,0.8,NONE,NONE,11,13.11,LOW,33.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005912,Eastern Dedicated Freight Corridor — Contract Package 4B (Elevated Viaduct),Ministry of Railways,Project Development Directorate,Railways,High Speed Rail,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,DELAYED,Execution,929.75,974.29,44.54,4.79,860.69,92.41,88.34,-4.07,2021-01-01,2026-06-01,2027-05-01,65,76,11,2,10,8,9,0,0.9,NONE,NONE,11,4.79,LOW,29.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005913,Bengaluru-Chennai Expressway — Package 3 (Design & Build EPC),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Assam,Northeast,National Highways Authority of India (NHAI),Greenfield Construction,COMPLETED,Commissioned,672.24,690.52,18.28,2.72,673.1,100.0,97.48,-2.52,2020-08-01,2024-01-01,2024-01-01,41,41,0,0,10,10,0,0,0.0,NONE,NONE,0,2.72,LOW,0.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005914,Rishikesh-Karanprayag Rail Line — Civil Package 1 (Underground Tunnel),Ministry of Railways,Project Development Directorate,Railways,Freight Corridors,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,COMPLETED,Commissioned,3816.56,4245.54,428.98,11.24,4122.67,100.0,97.11,-2.89,2022-01-01,2024-02-01,2024-06-01,25,29,4,1,10,10,8,0,0.8,CONTRACTOR,NONE,4,11.24,LOW,25.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005915,Khavda Renewable Energy Park Grid Interconnection — Package 3 (Design & Build EPC),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Hydroelectric Power,Telangana,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,DELAYED,Execution,3032.22,3598.34,566.12,18.67,3176.97,85.25,88.29,3.04,2020-11-01,2025-11-01,2027-04-01,60,77,17,3,10,8,9,0,0.9,FOREST_CLEARANCE,INTERDEPARTMENTAL_DEPENDENCY,17,18.67,HIGH,53.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005916,Bengaluru-Chennai Expressway — Civil Package 1 (Underground Tunnel),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Assam,Northeast,National Highways Authority of India (NHAI),Greenfield Construction,COMPLETED,Commissioned,2139.95,2271.77,131.82,6.16,2264.3,100.0,99.67,-0.33,2019-09-01,2024-12-01,2025-02-01,63,65,2,1,10,10,6,0,0.6,NONE,NONE,2,6.16,LOW,17.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005917,Raipur-Visakhapatnam Corridor — Contract Package 4B (Elevated Viaduct),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Karnataka,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,COMPLETED,Commissioned,2208.03,2843.06,635.03,28.76,2811.14,100.0,98.88,-1.12,2019-03-01,2023-01-01,2024-06-01,46,63,17,3,10,10,10,0,1.0,LAND_ACQUISITION,NONE,17,28.76,HIGH,58.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005918,Varanasi-Ranchi-Kolkata Expressway — Civil Package 1 (Underground Tunnel),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,Maharashtra,West,National Highways Authority of India (NHAI),Corridor Modernization,CRITICAL,Execution,890.57,1170.21,279.64,31.4,1107.5,86.04,94.64,8.6,2020-08-01,2025-02-01,2027-06-01,54,82,28,4,10,8,9,0,0.9,LAND_ACQUISITION,NONE,28,31.4,CRITICAL,76.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005919,Varanasi-Ranchi-Kolkata Expressway — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,National Corridors,Gujarat,West,National Highways Authority of India (NHAI),Greenfield Construction,CRITICAL,Execution,2206.83,3008.57,801.74,36.33,2809.12,87.65,93.37,5.72,2021-11-01,2025-07-01,2027-05-01,44,66,22,3,10,8,9,0,0.9,LAND_ACQUISITION,NONE,22,36.33,CRITICAL,74.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005920,Paradip-Hyderabad Petroleum Pipeline — Section I (Km 0.00 to 45.50),Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Hydrocarbon Pipelines,Madhya Pradesh,Central,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,DELAYED,Execution,530.19,573.45,43.26,8.16,373.49,71.89,65.13,-6.76,2022-03-01,2027-12-01,2029-04-01,69,85,16,2,10,6,7,0,0.7,NONE,NONE,16,8.16,MODERATE,38.1,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005921,NH-48 Golden Quadrilateral — Reach 2 (Ch. 24+000 to 68+500),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,Uttar Pradesh,North,National Highways Authority of India (NHAI),Greenfield Construction,DELAYED,Execution,1637.31,1807.75,170.44,10.41,1319.85,71.84,73.01,1.17,2023-05-01,2027-04-01,2027-11-01,47,54,7,1,10,6,6,0,0.6,CONTRACTOR,NONE,7,10.41,LOW,25.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005922,Subansiri Lower Hydroelectric Project — Contract Package 4B (Elevated Viaduct),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Hydroelectric Power,Uttar Pradesh,North,National Thermal & Hydro Power Corp (NTPC/NHPC),Corridor Modernization,DELAYED,Execution,1259.64,1384.72,125.08,9.93,1242.34,92.89,89.72,-3.17,2021-12-01,2026-07-01,2027-03-01,55,63,8,1,10,8,8,0,0.8,NONE,NONE,8,9.93,LOW,28.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005923,Purvanchal Expressway Link — Section II (Km 45.50 to 112.00),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,National Corridors,Karnataka,South,National Highways Authority of India (NHAI),Corridor Modernization,COMPLETED,Commissioned,308.65,366.92,58.27,18.88,364.87,100.0,99.44,-0.56,2019-11-01,2023-10-01,2024-09-01,47,58,11,2,10,10,10,0,1.0,LAND_ACQUISITION,NONE,11,18.88,MODERATE,44.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005924,Varanasi-Ranchi-Kolkata Expressway — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Maharashtra,West,National Highways Authority of India (NHAI),Strategic Interconnection,DELAYED,Execution,1324.56,1461.92,137.36,10.37,1403.22,88.21,95.98,7.77,2022-01-01,2026-09-01,2027-07-01,56,66,10,2,10,8,8,0,0.8,PROCUREMENT,FOREST_CLEARANCE,10,10.37,MODERATE,36.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005925,Ganga Expressway Phase-I — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,National Corridors,Tamil Nadu,South,National Highways Authority of India (NHAI),Strategic Interconnection,DELAYED,Execution,674.56,780.6,106.04,15.72,551.26,74.96,70.62,-4.34,2023-05-01,2027-02-01,2027-11-01,45,54,9,2,10,7,7,0,0.7,CONTRACTOR,INTERDEPARTMENTAL_DEPENDENCY,9,15.72,LOW,32.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005926,Ganga Expressway Phase-I — Section II (Km 45.50 to 112.00),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Bihar,East,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,COMPLETED,Commissioned,332.99,375.18,42.19,12.67,371.62,100.0,99.05,-0.95,2022-05-01,2025-02-01,2025-09-01,33,40,7,1,10,10,9,0,0.9,PROCUREMENT,DESIGN_CHANGE,7,12.67,LOW,32.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005927,Ennore-Thiruvallur-Bengaluru Gas Pipeline — Civil Package 1 (Underground Tunnel),Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Refinery Modernization,Rajasthan,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,CRITICAL,Execution,391.59,503.08,111.49,28.47,453.51,87.96,90.15,2.19,2019-07-01,2025-04-01,2027-09-01,69,98,29,4,10,8,9,0,0.9,ENVIRONMENTAL_CLEARANCE,NONE,29,28.47,CRITICAL,75.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005928,Ratle Hydroelectric Power Project — Section II (Km 45.50 to 112.00),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Solar Parks,Chhattisgarh,Central,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,DELAYED,Execution,756.59,907.23,150.64,19.91,839.58,74.06,92.54,18.48,2023-08-01,2027-02-01,2027-11-01,42,51,9,2,10,7,7,0,0.7,ENVIRONMENTAL_CLEARANCE,NONE,9,19.91,MODERATE,50.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005929,Kaleshwaram Lift Irrigation Augmentation — Package 3 (Design & Build EPC),Ministry of Jal Shakti,National Water Mission Directorate,Water Resources,Multipurpose Dam Project,Tamil Nadu,South,National Water Development Agency,Greenfield Construction,COMPLETED,Commissioned,1088.43,1171.04,82.61,7.59,1169.6,100.0,99.88,-0.12,2020-06-01,2024-04-01,2024-11-01,46,53,7,1,10,10,9,0,0.9,NONE,NONE,7,7.59,LOW,28.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005930,Western Dedicated Freight Corridor — Package 3 (Design & Build EPC),Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Gujarat,West,Railway Infrastructure Board / DFCCIL,Greenfield Construction,COMPLETED,Commissioned,968.44,1054.05,85.61,8.84,1047.61,100.0,99.39,-0.61,2019-06-01,2024-05-01,2025-05-01,59,71,12,2,10,10,9,0,0.9,NONE,NONE,12,8.84,LOW,33.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005931,Amritsar-Jamnagar Economic Corridor — Civil Package 1 (Underground Tunnel),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Tamil Nadu,South,National Highways Authority of India (NHAI),Greenfield Construction,COMPLETED,Commissioned,762.38,762.38,0.0,0.0,753.02,100.0,98.77,-1.23,2020-02-01,2024-02-01,2024-04-01,48,50,2,1,10,10,5,0,0.5,NONE,NONE,2,0.0,LOW,9.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005932,Amritsar-Jamnagar Economic Corridor — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Madhya Pradesh,Central,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,COMPLETED,Commissioned,331.06,370.42,39.36,11.89,359.45,100.0,97.04,-2.96,2018-07-01,2021-12-01,2022-09-01,41,50,9,2,10,10,10,0,1.0,UTILITY_SHIFTING,FOREST_CLEARANCE,9,11.89,MODERATE,36.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005933,Barh Super Thermal Power Station Stage-II — Section II (Km 45.50 to 112.00),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Green Transmission Grid,Tamil Nadu,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,COMPLETED,Commissioned,898.9,1184.84,285.94,31.81,1149.65,100.0,97.03,-2.97,2018-08-01,2020-11-01,2022-01-01,27,41,14,2,10,10,9,0,0.9,ENVIRONMENTAL_CLEARANCE,NONE,14,31.81,HIGH,53.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005934,Mumbai-Ahmedabad High Speed Rail — Package 3 (Design & Build EPC),Ministry of Railways,Project Development Directorate,Railways,High Speed Rail,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,403.05,440.41,37.36,9.27,435.03,100.0,98.78,-1.22,2020-08-01,2024-09-01,2025-09-01,49,61,12,2,10,10,9,0,0.9,NONE,NONE,12,9.27,MODERATE,36.4,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005935,Bundelkhand Expressway Spur — Section II (Km 45.50 to 112.00),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,COMPLETED,Commissioned,623.24,644.8,21.56,3.46,630.92,100.0,97.85,-2.15,2019-01-01,2023-12-01,2024-04-01,59,63,4,1,10,10,8,0,0.8,NONE,NONE,4,3.46,LOW,18.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005936,Udhampur-Srinagar-Baramulla Rail Link — Contract Package 4B (Elevated Viaduct),Ministry of Railways,Project Development Directorate,Railways,Electrification,West Bengal,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,COMPLETED,Commissioned,438.56,515.83,77.27,17.62,505.67,100.0,98.03,-1.97,2021-07-01,2023-11-01,2024-04-01,28,33,5,1,10,10,7,0,0.7,CONTRACTOR,NONE,5,17.62,LOW,29.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005937,Mumbai-Ahmedabad High Speed Rail — EPC Package II (Terminal & Marine Berths),Ministry of Railways,Project Development Directorate,Railways,High Speed Rail,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,CRITICAL,Execution,275.15,350.82,75.67,27.5,125.29,23.57,35.71,12.14,2023-12-01,2029-09-01,2032-05-01,69,101,32,4,10,2,3,0,0.3,LAND_ACQUISITION,CONTRACTOR,32,27.5,CRITICAL,71.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005938,Purvanchal Expressway Link — EPC Package II (Terminal & Marine Berths),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Tamil Nadu,South,National Highways Authority of India (NHAI),Greenfield Construction,DELAYED,Execution,396.27,454.6,58.33,14.72,440.94,90.21,97.0,6.79,2023-02-01,2025-10-01,2026-05-01,32,39,7,1,10,8,8,0,0.8,FOREST_CLEARANCE,LEGAL_DISPUTE,7,14.72,MODERATE,36.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005939,Purvanchal Expressway Link — Package 3 (Design & Build EPC),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,National Corridors,Karnataka,South,National Highways Authority of India (NHAI),Greenfield Construction,COMPLETED,Commissioned,1251.7,1281.24,29.54,2.36,1281.07,100.0,99.99,-0.01,2019-08-01,2021-08-01,2021-08-01,24,24,0,0,10,10,0,0,0.0,NONE,NONE,0,2.36,LOW,1.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005940,Ganga Expressway Phase-I — Reach 2 (Ch. 24+000 to 68+500),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,West Bengal,East,National Highways Authority of India (NHAI),Strategic Interconnection,COMPLETED,Commissioned,695.4,774.47,79.07,11.37,764.97,100.0,98.77,-1.23,2021-01-01,2024-03-01,2024-12-01,38,47,9,2,10,10,9,0,0.9,NONE,NONE,9,11.37,MODERATE,35.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005941,Trans-Haryana Expressway — Section II (Km 45.50 to 112.00),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,,Gujarat,West,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,COMPLETED,Commissioned,2539.83,2539.83,0.0,0.0,2469.04,100.0,97.21,-2.79,2020-06-01,2025-01-01,2025-02-01,55,56,1,1,10,10,1,0,0.1,NONE,NONE,1,0.0,LOW,2.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005942,Rishikesh-Karanprayag Rail Line — Package 3 (Design & Build EPC),Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,734.41,734.78,0.37,0.05,727.61,100.0,99.02,-0.98,2021-12-01,2024-01-01,2024-01-01,25,25,0,0,10,10,0,0,0.0,PROCUREMENT,LEGAL_DISPUTE,0,0.05,LOW,0.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005943,Rishikesh-Karanprayag Rail Line — Civil Package 1 (Underground Tunnel),Ministry of Railways,Project Development Directorate,Railways,High Speed Rail,Gujarat,West,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,AT_RISK,Execution,459.51,463.42,3.91,0.85,340.48,75.32,73.47,-1.85,2022-05-01,2028-03-01,2028-08-01,70,75,5,1,10,7,6,1,0.6,NONE,NONE,5,0.85,LOW,14.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005944,Rishikesh-Karanprayag Rail Line — Civil Package 1 (Underground Tunnel),Ministry of Railways,Project Development Directorate,Railways,,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Corridor Modernization,DELAYED,Execution,1147.56,1351.83,204.27,17.8,1022.44,88.17,75.63,-12.54,2019-10-01,2025-08-01,2027-01-01,70,87,17,3,10,8,9,0,0.9,UTILITY_SHIFTING,NONE,17,17.8,MODERATE,48.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005945,Varanasi-Ranchi-Kolkata Expressway — Reach 2 (Ch. 24+000 to 68+500),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Maharashtra,West,National Highways Authority of India (NHAI),Greenfield Construction,COMPLETED,Commissioned,5223.88,5223.88,0.0,0.0,5165.36,100.0,98.88,-1.12,2023-06-01,2025-06-01,2025-06-01,24,24,0,0,10,10,0,0,0.0,NONE,NONE,0,0.0,LOW,0.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005946,Raipur-Visakhapatnam Corridor — Package 3 (Design & Build EPC),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Maharashtra,West,National Highways Authority of India (NHAI),Greenfield Construction,COMPLETED,Commissioned,705.46,747.65,42.19,5.98,732.19,100.0,97.93,-2.07,2019-01-01,2024-09-01,2025-06-01,68,77,9,2,10,10,9,0,0.9,NONE,NONE,9,5.98,LOW,30.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005947,Kudankulam Nuclear Power Plant Unit 3&4 — Package 3 (Design & Build EPC),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Green Transmission Grid,Madhya Pradesh,Central,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,COMPLETED,Commissioned,1634.79,1754.95,120.16,7.35,1730.9,100.0,98.63,-1.37,2022-01-01,2024-10-01,2024-12-01,33,35,2,1,10,10,6,0,0.6,NONE,NONE,2,7.35,LOW,15.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005948,Kandla-Gorakhpur LPG Pipeline — Stage-I Commissioning Phase,Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Strategic Storage,Maharashtra,West,Gas & Oil Infrastructure Authority (GAIL/IOCL),Greenfield Construction,COMPLETED,Commissioned,3084.17,3084.17,0.0,0.0,3042.35,100.0,98.64,-1.36,2019-12-01,2022-04-01,2022-04-01,28,28,0,0,10,10,0,0,0.0,NONE,NONE,0,0.0,LOW,1.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005949,Visakh Refinery Modernization Project — Package 3 (Design & Build EPC),Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Refinery Modernization,Andhra Pradesh,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Corridor Modernization,DELAYED,Execution,259.59,313.27,53.68,20.68,293.19,90.39,93.59,3.2,2022-08-01,2025-07-01,2026-06-01,35,46,11,2,10,8,8,0,0.8,LAND_ACQUISITION,DESIGN_CHANGE,11,20.68,MODERATE,43.4,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005950,Eastern Dedicated Freight Corridor — EPC Package II (Terminal & Marine Berths),Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Greenfield Construction,COMPLETED,Commissioned,150.0,155.67,5.67,3.78,152.18,100.0,97.76,-2.24,2019-10-01,2023-03-01,2023-04-01,41,42,1,1,10,10,0,0,0.0,NONE,NONE,1,3.78,LOW,3.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005951,Polavaram Irrigation Multipurpose Project — Civil Package 1 (Underground Tunnel),Ministry of Jal Shakti,National Water Mission Directorate,Water Resources,,Rajasthan,North,National Water Development Agency,Rehabilitation & Upgradation,COMPLETED,Commissioned,368.12,400.7,32.58,8.85,390.4,100.0,97.43,-2.57,2020-12-01,2023-03-01,2023-06-01,27,30,3,1,10,10,7,0,0.7,NONE,NONE,3,8.85,LOW,20.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005952,Rajasthan Refinery Project Pachpadra — Package 3 (Design & Build EPC),Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Refinery Modernization,Rajasthan,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,COMPLETED,Commissioned,1517.24,1520.58,3.34,0.22,1494.95,100.0,98.31,-1.69,2021-08-01,2026-01-01,2026-01-01,53,53,0,0,10,10,0,0,0.0,NONE,NONE,0,0.22,LOW,0.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005953,NH-48 Golden Quadrilateral — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Madhya Pradesh,Central,National Highways Authority of India (NHAI),Greenfield Construction,CRITICAL,Execution,675.13,778.63,103.5,15.33,259.29,29.25,33.3,4.05,2023-12-01,2029-09-01,2031-06-01,69,90,21,3,10,2,3,0,0.3,UTILITY_SHIFTING,NONE,21,15.33,MODERATE,43.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-005954,Khavda Renewable Energy Park Grid Interconnection — Section II (Km 45.50 to 112.00),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Green Transmission Grid,Karnataka,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,COMPLETED,Commissioned,150.0,151.22,1.22,0.81,149.53,100.0,98.88,-1.12,2020-07-01,2023-07-01,2023-09-01,36,38,2,1,10,10,5,0,0.5,NONE,NONE,2,0.81,LOW,12.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
